Method name,C20,C3,C4,C1,C5,C6,C2,C21,C18,C8,C9,C10,C17,C19,C7,C11,C12,C13,C14,C15,C16,H6,H7,H8,H9,H10,H11,H16,H17,H18,H19,H4,H1,H2,H3,H12,H13,H14,H15,H5,bug-prone
org.apache.drill.exec.store.SchemaConfig.getViewExpansionContext,2,3,0,3,1,1,0,2,1,2,1,1,1,0,0,5.0,5.0,2.0,11.60964047443681,50.0,0.004524029360991511,1,0,0,0,0,0,0.5,0.0,0.0,0,1,1,0,1,0.3333333333333333,0.0,0,1.0,1,not bug-prone
org.apache.drill.exec.store.SchemaTreeProvider.createRootSchema,0,34,6,22,5,15,6,5,1,12,7,5,1,0,1,16.0,23.0,8.8,92.0,3238.4,0.07296239351646801,23,0,4,0,0,0,1.9166666666666667,0.0,0.8,0.0,4,17,12,29,3.4,2.4,1.4166666666666667,7.25,3,not bug-prone
org.apache.drill.exec.store.SubSchemaWrapper.getSubPartitions,4,12,1,11,5,5,0,3,2,5,2,3,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,0,0.8,0.08333333333333333,0.0,0.0,1,5,0,5,0.4166666666666667,0.0,0,5.0,1,not bug-prone
org.apache.drill.exec.store.SubSchemaWrapper.getDefaultSchema,2,3,0,3,1,1,0,2,1,2,1,1,1,0,0,5.0,5.0,2.0,11.60964047443681,50.0,0.004524029360991511,0,0,0,1,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.drill.exec.store.SubSchemaWrapper.createNewTable,4,3,0,3,1,1,0,2,1,2,1,1,1,0,3,12.0,18.0,7.0,64.52932501298082,1512.0,0.04391166852027565,2,0,0,0,2,0,1.0,0.0,0.0,0.6666666666666666,1,1,0,1,0.3333333333333333,0.0,0,1.0,1,not bug-prone
org.apache.drill.exec.store.SubSchemaWrapper.getSubSchema,2,3,0,3,1,1,0,2,1,2,1,1,1,0,1,7.0,8.0,3.75,22.458839376460833,210.0,0.011776736060179817,0,0,0,2,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.drill.exec.store.sys.DrillbitIterator.next,1,13,0,13,3,11,0,19,1,12,3,9,1,0,0,28.0,75.0,63.0,360.5516191543203,132300.0,0.8654699129597966,6,0,0,0,0,0,0.5,0.0,0.0,0,4,5,1,6,0.38461538461538464,0.07692307692307693,5.0,1.5,4,not bug-prone
org.apache.drill.exec.store.sys.MemoryIterator.next,2,23,4,18,5,15,1,22,2,16,5,11,2,1,0,43.0,100.0,41.25,542.6264754702098,177375.0,1.052301891223341,3,0,1,0,0,0,0.1875,0.0,0.043478260869565216,0,2,3,0,3,0.13043478260869565,0.0,0,1.5,2,bug-prone
org.apache.drill.exec.store.sys.OptionIterator.next,14,17,1,16,4,11,0,5,3,10,4,6,3,2,0,35.0,86.0,50.0,441.1183394572671,150500.0,0.9431260600012499,4,1,0,0,0,0,0.4,0.058823529411764705,0.0,0,2,4,0,4,0.23529411764705882,0.0,0,2.0,2,bug-prone
org.apache.drill.exec.store.sys.ProfileInfoIterator.iterateProfileInfo,5,9,0,8,1,5,1,7,2,5,1,4,2,1,0,21.0,33.0,7.3125,144.94647495169912,5067.5625,0.09834330990278341,2,0,0,0,0,0,0.4,0.0,0.0,0,1,2,0,2,0.2222222222222222,0.0,0,2.0,1,not bug-prone
org.apache.drill.exec.store.sys.ProfileJsonIterator.iterateProfileInfoJson,5,10,1,8,1,5,1,7,2,5,1,4,2,1,0,21.0,33.0,7.3125,144.94647495169912,5067.5625,0.09834330990278341,2,0,0,0,0,0,0.4,0.0,0.0,0,1,2,0,2,0.2,0.0,0,2.0,1,not bug-prone
org.apache.drill.exec.store.sys.StaticDrillTable.getRowType,2,3,0,3,1,1,0,2,1,2,1,1,1,0,1,7.0,8.0,3.75,22.458839376460833,210.0,0.011776736060179817,1,0,0,0,0,0,0.5,0.0,0.0,0.0,1,1,0,1,0.3333333333333333,0.0,0,1.0,1,not bug-prone
org.apache.drill.exec.store.sys.SystemTablePlugin.getConfig,1,3,0,3,1,1,0,1,1,2,1,1,1,0,0,3.0,3.0,1.0,4.754887502163469,9.0,0.0014422495703074081,2,0,0,0,0,0,1.0,0.0,0.0,0,1,1,1,2,0.3333333333333333,0.3333333333333333,1.0,2.0,1,not bug-prone
org.apache.drill.exec.store.sys.SystemTablePlugin.getPhysicalScan,1,4,0,4,2,2,0,5,1,3,2,1,1,0,3,20.0,29.0,8.357142857142858,125.33591475173351,4847.142857142857,0.09547052080337441,1,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.0,1,1,0,1,0.25,0.0,0,1.0,1,not bug-prone
org.apache.drill.exec.store.sys.SystemTableScan.getScanStats,1,7,0,3,1,1,4,1,1,2,1,1,1,0,0,4.0,4.0,1.5,8.0,24.0,0.002773445097402539,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.drill.exec.store.sys.SystemTableScan.getNewWithChildren,3,3,0,3,1,1,0,2,1,2,1,1,1,0,1,11.0,12.0,3.5,41.51317942364757,462.0,0.01992079787631887,3,0,0,0,0,0,1.5,0.0,0.0,0.0,2,1,0,1,0.3333333333333333,0.0,0,0.5,1,not bug-prone
org.apache.drill.exec.store.sys.SystemTableScan.getMaxParallelizationWidth,2,3,0,3,1,1,0,5,1,2,1,1,2,0,0,11.0,14.0,4.0,48.43204266092217,616.0,0.02413232803113718,2,0,0,0,0,0,1.0,0.0,0.0,0,1,1,1,2,0.3333333333333333,0.3333333333333333,1.0,2.0,1,not bug-prone
