Method name,C20,C3,C4,C1,C5,C6,C2,C21,C18,C8,C9,C10,C17,C19,C7,C11,C12,C13,C14,C15,C16,H6,H7,H8,H9,H10,H11,H16,H17,H18,H19,H4,H1,H2,H3,H12,H13,H14,H15,H5,bug-prone
org.apache.ignite.internal.processors.hadoop.shuffle.direct.HadoopDirectDataInput.readByte,7,10,3,6,2,4,1,4,1,5,2,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.2,0.0,0.0,0,1,1,0,1,0.1111111111111111,0.0,0,1.0,1,not bug-prone
org.apache.ignite.internal.processors.hadoop.shuffle.direct.HadoopDirectDataInput.readShort,5,10,3,6,2,4,1,4,1,5,2,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.2,0.0,0.0,0,1,1,0,1,0.1111111111111111,0.0,0,1.0,1,not bug-prone
org.apache.ignite.internal.processors.hadoop.shuffle.direct.HadoopDirectDataInput.readChar,3,10,3,6,2,4,1,4,1,5,2,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.2,0.0,0.0,0,1,1,0,1,0.1111111111111111,0.0,0,1.0,1,not bug-prone
org.apache.ignite.internal.processors.hadoop.shuffle.direct.HadoopDirectDataInput.readInt,3,10,3,6,2,4,1,4,1,5,2,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.2,0.0,0.0,0,1,1,0,1,0.1111111111111111,0.0,0,1.0,1,not bug-prone
org.apache.ignite.internal.processors.hadoop.shuffle.direct.HadoopDirectDataInput.readLong,3,10,3,6,2,4,1,4,1,5,2,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.2,0.0,0.0,0,1,1,0,1,0.1111111111111111,0.0,0,1.0,1,not bug-prone
org.apache.ignite.internal.processors.hadoop.shuffle.direct.HadoopDirectDataInput.readFloat,3,10,3,6,2,4,1,4,1,5,2,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.2,0.0,0.0,0,1,1,0,1,0.1111111111111111,0.0,0,1.0,1,not bug-prone
org.apache.ignite.internal.processors.hadoop.shuffle.direct.HadoopDirectDataInput.readDouble,3,10,3,6,2,4,1,4,1,5,2,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.2,0.0,0.0,0,1,1,0,1,0.1111111111111111,0.0,0,1.0,1,not bug-prone
org.apache.ignite.internal.processors.hadoop.shuffle.direct.HadoopDirectDataInput.readLine,3,34,9,24,3,20,1,6,7,17,3,14,7,3,0,0.0,0.0,0.0,0.0,0.0,0.0,20,1,1,0,0,0,1.1764705882352942,0.030303030303030304,0.030303030303030304,0,1,19,1,20,0.5757575757575758,0.030303030303030304,19.0,20.0,1,not bug-prone
org.apache.ignite.internal.processors.hadoop.shuffle.streams.HadoopDataInStream.move,11,12,2,5,2,3,5,2,1,4,2,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.ignite.internal.processors.hadoop.shuffle.streams.HadoopDataInStream.readLine,1,34,9,24,3,20,1,7,7,17,3,14,7,3,0,0.0,0.0,0.0,0.0,0.0,0.0,20,1,0,0,0,0,1.1764705882352942,0.030303030303030304,0.0,0,1,19,1,20,0.5757575757575758,0.030303030303030304,19.0,20.0,1,not bug-prone
