Method name,C20,C3,C4,C1,C5,C6,C2,C21,C18,C8,C9,C10,C17,C19,C7,C11,C12,C13,C14,C15,C16,H6,H7,H8,H9,H10,H11,H16,H17,H18,H19,H4,H1,H2,H3,H12,H13,H14,H15,H5,bug-prone
org.apache.maven.artifact.DefaultArtifact.setVersionRange,1,5,0,5,1,2,0,2,1,3,1,2,1,0,1,8.0,10.0,3.333333333333333,30.0,266.66666666666663,0.013809922248683814,10,1,0,0,0,1,3.3333333333333335,0.2,0.0,0.0,2,1,4,5,0.2,0.8,0.25,2.5,1,bug-prone
org.apache.maven.artifact.DefaultArtifact.selectVersion,2,5,0,5,1,2,0,2,1,3,1,2,1,0,1,8.0,11.0,4.166666666666667,33.0,366.6666666666667,0.01707627075661397,4,0,0,0,0,0,1.3333333333333333,0.0,0.0,0.0,3,1,1,2,0.2,0.2,1.0,0.6666666666666666,1,bug-prone
org.apache.maven.artifact.DefaultArtifact.isSnapshot,2,5,0,5,1,2,0,4,1,2,1,1,1,0,0,8.0,8.0,2.5,24.0,160.0,0.009824083996374362,7,3,0,0,0,0,3.5,0.6,0.0,0,3,5,4,9,1.0,0.8,1.25,3.0,2,bug-prone
org.apache.maven.artifact.repository.ArtifactRepositoryPolicy.setUpdatePolicy,3,7,0,7,1,2,0,1,2,3,1,2,2,1,1,11.0,13.0,6.666666666666667,44.97261104228487,953.3333333333334,0.032288058460422146,1,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.maven.artifact.repository.ArtifactRepositoryPolicy.setChecksumPolicy,3,7,0,7,1,2,0,1,2,3,1,2,2,1,1,11.0,13.0,6.666666666666667,44.97261104228487,953.3333333333334,0.032288058460422146,1,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.maven.artifact.repository.ArtifactRepositoryPolicy.checkOutOfDate,12,37,3,32,6,19,2,11,6,20,6,14,6,2,1,44.0,138.0,44.46666666666667,753.4015633719471,270001.60000000003,1.3924821512207213,1,0,1,0,0,0,0.05,0.0,0.02702702702702703,0.0,1,0,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.maven.artifact.repository.ArtifactRepositoryPolicy.toString,3,12,0,12,2,9,0,6,1,10,2,8,1,0,0,17.0,48.0,7.555555555555555,196.19821638001633,6165.333333333333,0.11207698858226703,1,0,0,0,0,0,0.1,0.0,0.0,0,1,1,0,1,0.08333333333333333,0.0,0,1.0,1,not bug-prone
org.apache.maven.artifact.repository.ArtifactRepositoryPolicy.merge,4,17,2,15,1,6,0,8,5,7,1,6,4,2,1,21.0,54.0,9.9,237.1851408300531,11226.6,0.1671260869057534,0,1,0,0,0,0,0.0,0.058823529411764705,0.0,0.0,1,0,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.maven.artifact.repository.ArtifactRepositoryPolicy.ordinalOfCksumPolicy,4,15,0,15,1,6,0,2,3,6,1,5,3,1,1,15.0,30.0,8.0,117.20671786825557,3600.0,0.07829735282337726,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.maven.artifact.repository.Authentication.getUsername,5,9,0,4,1,1,5,1,1,2,1,1,1,0,0,3.0,3.0,1.0,4.754887502163469,9.0,0.0014422495703074081,1,0,0,0,0,0,0.5,0.0,0.0,0,1,0,0,0,0.0,0.0,0,0.0,0,not bug-prone
