Method name,C20,C3,C4,C1,C5,C6,C2,C21,C18,C8,C9,C10,C17,C19,C7,C11,C12,C13,C14,C15,C16,H6,H7,H8,H9,H10,H11,H16,H17,H18,H19,H4,H1,H2,H3,H12,H13,H14,H15,H5,bug-prone
org.apache.hadoop.hbase.io.hfile.HFile.getReadOps,3,3,0,3,1,1,0,2,1,2,1,1,1,0,0,6.0,6.0,2.0,15.509775004326936,72.0,0.0057689982812296325,4,0,0,1,0,0,2.0,0.0,0.0,0,2,1,3,4,0.3333333333333333,1.0,0.3333333333333333,2.0,2,not bug-prone
org.apache.hadoop.hbase.io.hfile.HFile.getReadTimeMs,2,3,0,3,1,1,0,2,1,2,1,1,1,0,0,8.0,8.0,2.5,24.0,160.0,0.009824083996374362,4,0,0,0,0,0,2.0,0.0,0.0,0,1,1,3,4,0.3333333333333333,1.0,0.3333333333333333,4.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.HFile.getWriteOps,1,3,0,3,1,1,0,2,1,2,1,1,1,0,0,6.0,6.0,2.0,15.509775004326936,72.0,0.0057689982812296325,4,0,0,1,0,0,2.0,0.0,0.0,0,2,1,3,4,0.3333333333333333,1.0,0.3333333333333333,2.0,2,not bug-prone
org.apache.hadoop.hbase.io.hfile.HFile.getWriteTimeMs,1,3,0,3,1,1,0,2,1,2,1,1,1,0,0,8.0,8.0,2.5,24.0,160.0,0.009824083996374362,4,0,0,0,0,0,2.0,0.0,0.0,0,1,1,3,4,0.3333333333333333,1.0,0.3333333333333333,4.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.HFile.getWriterFactoryNoCache,8,11,0,6,3,3,5,4,1,4,2,2,1,0,1,16.0,29.0,9.9,116.0,4593.6,0.09211157226138633,4,0,0,0,0,0,1.0,0.0,0.0,0.0,2,4,0,4,0.6666666666666666,0.0,0,2.0,2,bug-prone
org.apache.hadoop.hbase.io.hfile.HFile.getWriterFactory,18,17,0,14,3,10,3,4,3,7,2,5,3,1,2,31.0,57.0,20.77777777777778,282.3891896920519,36714.333333333336,0.3682158760553973,11,0,0,0,0,0,1.5714285714285714,0.0,0.0,0.0,2,1,1,2,0.07142857142857142,0.07142857142857142,1.0,1.0,2,not bug-prone
org.apache.hadoop.hbase.io.hfile.HFile.pickReaderVersion,12,40,0,23,6,15,17,7,6,9,2,7,4,1,8,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,0,6,0,1.3333333333333333,0.0,0.0,0.75,2,9,1,10,0.391304347826087,0.043478260869565216,9.0,5.0,2,not bug-prone
org.apache.hadoop.hbase.io.hfile.HFile.createReaderWithEncoding,9,32,1,15,6,8,16,3,2,6,2,4,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,9,1,2,0,0,0,1.5,0.04,0.08,0.0,2,9,0,9,0.36,0.0,0,4.5,2,not bug-prone
org.apache.hadoop.hbase.io.hfile.HFile.createReader,30,12,0,5,2,2,7,2,1,2,1,1,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,8,0,1.0,0.0,0.0,2.6666666666666665,2,1,0,1,0.2,0.0,0,0.5,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.HFile.createReaderFromStream,9,10,0,7,4,3,3,2,1,3,2,1,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0.3333333333333333,0.0,0.0,0.0,1,1,0,1,0.14285714285714285,0.0,0,1.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.HFile.main,1,4,0,4,2,2,0,3,1,3,2,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,242,17,21,0,0,0,80.66666666666667,4.25,5.25,0.0,14,145,122,267,36.25,30.5,1.1885245901639345,19.071428571428573,5,bug-prone
org.apache.hadoop.hbase.io.hfile.HFileBlock.getDataBlockEncodingId,7,8,0,7,1,4,1,4,2,4,1,3,2,1,0,19.0,29.0,7.714285714285715,123.18989788986397,4250.571428571429,0.08746687781477709,2,0,0,0,0,0,0.5,0.0,0.0,0,1,1,1,2,0.14285714285714285,0.14285714285714285,1.0,2.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.HFileBlock.getOnDiskSizeWithHeader,13,7,0,3,1,1,4,2,1,2,1,1,1,0,0,6.0,6.0,2.0,15.509775004326936,72.0,0.0057689982812296325,1,0,0,0,0,2,0.5,0.0,0.0,0,2,1,0,1,0.3333333333333333,0.0,0,0.5,2,not bug-prone
org.apache.hadoop.hbase.io.hfile.HFileBlock.getOnDiskSizeWithoutHeader,6,11,0,3,1,1,8,1,1,2,1,1,1,0,0,3.0,3.0,1.0,4.754887502163469,9.0,0.0014422495703074081,0,0,0,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.HFileBlock.overwriteHeader,6,11,0,7,1,5,4,4,1,6,1,5,1,0,0,11.0,24.0,5.4,83.02635884729514,1425.6000000000004,0.04222249274475282,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0,0.0,1,bug-prone
org.apache.hadoop.hbase.io.hfile.HFileBlock.getBufferWithoutHeader,14,11,0,4,1,2,7,8,1,2,1,1,1,0,0,15.0,27.0,9.625,105.48604608143,3898.125,0.08256245271120813,1,0,0,0,0,1,0.5,0.0,0.0,0,1,1,0,1,0.25,0.0,0,1.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.HFileBlock.getBufferReadOnly,5,13,0,4,1,2,9,7,1,2,1,1,1,0,0,13.0,21.0,8.333333333333334,77.70923408096293,2275.0,0.057658899091504776,2,0,0,0,0,0,1.0,0.0,0.0,0,1,1,1,2,0.25,0.25,1.0,2.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.HFileBlock.getBufferWithHeader,4,11,0,5,2,3,6,3,1,4,2,2,1,0,0,9.0,14.0,7.0,44.37895002019238,882.0,0.030656633979215215,0,0,0,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.HFileBlock.readInto,3,13,1,8,1,5,4,9,2,4,1,3,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,0.1111111111111111,0.0,0.0,1,0,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.HFileBlock.sanityCheck,19,49,6,35,7,27,8,12,16,20,6,14,5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,9,1,1,0,0,0,0.45,0.023255813953488372,0.023255813953488372,0,2,9,0,9,0.20930232558139536,0.0,0,4.5,2,bug-prone
org.apache.hadoop.hbase.io.hfile.HFileBlock.toString,8,14,0,14,1,12,0,7,1,2,1,1,1,0,0,27.0,53.0,6.875,252.00903761466387,9838.125,0.15304540775464867,1,0,0,0,0,0,0.5,0.0,0.0,0,1,1,0,1,0.07142857142857142,0.0,0,1.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.HFileBlock.allocateBuffer,4,23,3,11,5,9,9,8,1,7,4,3,2,0,1,24.0,64.0,13.59090909090909,293.43760004615405,20875.63636363636,0.2527193877439294,4,0,0,0,0,0,0.5714285714285714,0.0,0.0,0.0,1,4,0,4,0.26666666666666666,0.0,0,4.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.HFileBlock.assumeUncompressed,3,10,0,9,1,6,1,2,2,3,1,2,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0.3333333333333333,0.1111111111111111,0.0,0,1,1,0,1,0.1111111111111111,0.0,0,1.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.HFileBlock.getByteStream,5,7,0,4,1,2,3,7,1,2,1,1,1,0,0,14.0,25.0,15.0,95.18387305144009,5250.0,0.10068967696633788,1,0,0,0,0,0,0.5,0.0,0.0,0,1,1,0,1,0.25,0.0,0,1.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.HFileBlock.heapSize,9,24,2,14,3,11,8,4,2,5,2,3,2,1,0,28.0,54.0,18.0,259.5971657911106,27216.0,0.3015978742166419,18,2,13,0,0,0,3.6,0.08333333333333333,0.5416666666666666,0,6,14,5,19,0.5833333333333334,0.20833333333333334,2.8,3.1666666666666665,4,bug-prone
org.apache.hadoop.hbase.io.hfile.HFileBlock.headerSize,11,9,0,6,1,3,3,1,2,4,1,3,2,1,1,11.0,14.0,4.375,48.43204266092217,673.75,0.02561796319733787,2,0,0,0,0,0,0.5,0.0,0.0,0.0,1,1,1,2,0.16666666666666666,0.16666666666666666,1.0,2.0,1,bug-prone
org.apache.hadoop.hbase.io.hfile.HFileBlock.getDummyHeaderForVersion,7,9,0,6,1,3,3,1,2,4,1,3,2,1,1,11.0,14.0,4.375,48.43204266092217,673.75,0.02561796319733787,1,0,0,0,0,0,0.25,0.0,0.0,0.0,1,1,0,1,0.16666666666666666,0.0,0,1.0,1,bug-prone
org.apache.hadoop.hbase.io.hfile.HFileDataBlockEncoderImpl.createFromFileInfo,7,40,4,29,9,19,7,6,7,17,6,11,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,0,0,0,0.23529411764705882,0.05,0.0,0.0,2,6,0,6,0.15,0.0,0,3.0,2,bug-prone
org.apache.hadoop.hbase.io.hfile.HFileDataBlockEncoderImpl.saveMetadata,3,3,0,3,1,1,0,2,1,2,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0.5,0.0,0.0,2.0,1,1,0,1,0.3333333333333333,0.0,0,1.0,1,bug-prone
org.apache.hadoop.hbase.io.hfile.HFileDataBlockEncoderImpl.beforeWriteToDisk,8,16,1,10,4,6,5,3,2,5,2,3,2,1,3,27.0,56.0,17.8125,266.27370012115426,26932.5,0.2994997914348469,1,0,0,0,1,0,0.2,0.0,0.0,0.3333333333333333,1,1,0,1,0.08333333333333333,0.0,0,1.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.HFileDataBlockEncoderImpl.encodeBufferToHFileBlockBuffer,7,17,0,17,6,12,0,12,2,10,4,6,2,1,4,41.0,84.0,29.0,450.034368387919,99876.0,0.7175511074706431,2,0,0,0,1,0,0.2,0.0,0.0,0.25,1,1,1,2,0.058823529411764705,0.058823529411764705,1.0,2.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.HFileDataBlockEncoderImpl.encodeDataBlock,6,16,0,16,7,13,0,15,1,6,4,2,1,0,3,35.0,90.0,40.44444444444444,461.63547152504697,127400.0,0.8439661547167269,4,0,0,0,0,0,0.6666666666666666,0.0,0.0,0.0,2,4,0,4,0.25,0.0,0,2.0,1,bug-prone
org.apache.hadoop.hbase.io.hfile.HFilePrettyPrinter.processFile,14,47,8,36,7,28,3,17,160,27,7,20,9,2,1,0.0,0.0,0.0,0.0,0.0,0.0,15,3,1,0,0,0,0.5555555555555556,0.06382978723404255,0.02127659574468085,0.0,4,15,1,16,0.3191489361702128,0.02127659574468085,15.0,4.0,3,bug-prone
org.apache.hadoop.hbase.io.hfile.HFilePrettyPrinter.scanKeysValues,13,54,0,50,6,37,4,17,360,28,5,23,13,3,4,0.0,0.0,0.0,0.0,0.0,0.0,8,1,1,0,3,0,0.2857142857142857,0.018518518518518517,0.018518518518518517,0.75,1,6,0,6,0.1111111111111111,0.0,0,6.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.HFileReaderV1.getMetaBlock,16,74,9,55,16,42,11,27,43,34,11,23,9,2,2,0.0,0.0,0.0,0.0,0.0,0.0,31,3,0,0,0,0,0.9117647058823529,0.04411764705882353,0.0,0.0,8,23,8,31,0.3382352941176471,0.11764705882352941,2.875,3.875,5,not bug-prone
org.apache.hadoop.hbase.io.hfile.HFileReaderV1.close,10,22,1,21,2,15,0,11,8,13,3,10,5,3,1,0.0,0.0,0.0,0.0,0.0,0.0,17,3,0,0,0,0,1.3076923076923077,0.13636363636363635,0.0,0.0,5,3,2,5,0.13636363636363635,0.09090909090909091,1.5,1.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.HFileReaderV1.getGeneralBloomFilterMetadata,1,10,0,8,4,6,2,7,2,6,3,3,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3,0,0,0,0.3333333333333333,0.0,0.3,0,2,2,0,2,0.2,0.0,0,1.0,2,bug-prone
org.apache.hadoop.hbase.io.hfile.HFileReaderV1.getDeleteBloomFilterMetadata,0,3,0,3,1,1,0,1,1,2,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,2.0,0.0,0.0,0,1,1,4,5,0.3333333333333333,1.3333333333333333,0.25,5.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.HFileReaderV2.getMetaBlock,11,62,7,41,15,31,15,23,13,28,10,18,7,2,2,0.0,0.0,0.0,0.0,0.0,0.0,26,2,0,0,0,0,0.9285714285714286,0.03571428571428571,0.0,0.0,7,18,8,26,0.32142857142857145,0.14285714285714285,2.25,3.7142857142857144,4,not bug-prone
org.apache.hadoop.hbase.io.hfile.HFileReaderV2.close,8,21,1,20,2,13,0,10,15,13,2,11,6,2,1,0.0,0.0,0.0,0.0,0.0,0.0,21,3,0,0,0,0,1.6153846153846154,0.14285714285714285,0.0,0.0,9,13,2,15,0.6190476190476191,0.09523809523809523,6.5,1.6666666666666667,2,bug-prone
org.apache.hadoop.hbase.io.hfile.HFileReaderV2.getDeleteBloomFilterMetadata,1,3,0,3,1,1,0,2,1,2,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0,2.5,0.0,0.0,0,1,1,4,5,0.3333333333333333,1.3333333333333333,0.25,5.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.HFileWriterV1.finishBlock,22,42,4,32,6,29,10,23,3,20,5,15,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,4,0,0,0,0.5,0.02702702702702703,0.10810810810810811,0,5,7,3,10,0.1891891891891892,0.08108108108108109,2.3333333333333335,2.0,3,not bug-prone
org.apache.hadoop.hbase.io.hfile.HFileWriterV1.newBlock,8,17,0,11,1,8,6,12,2,9,1,8,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0.1111111111111111,0.08333333333333333,0.0,0,1,1,0,1,0.08333333333333333,0.0,0,1.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.HFileWriterV1.close,10,52,8,34,8,28,10,19,7,28,8,20,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,0,0,0.10714285714285714,0.0,0.019230769230769232,0,2,2,1,3,0.038461538461538464,0.019230769230769232,2.0,1.5,2,bug-prone
org.apache.hadoop.hbase.io.hfile.HFileWriterV1.addGeneralBloomFilter,3,12,0,8,2,5,4,3,2,5,2,3,2,1,1,17.0,29.0,10.083333333333332,118.53642239625987,4971.083333333333,0.09709110435818066,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.HFileWriterV2.finishBlock,9,28,7,18,3,14,3,14,5,14,3,11,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,17,1,0,0,0,0,1.2142857142857142,0.037037037037037035,0.0,0,5,10,7,17,0.37037037037037035,0.25925925925925924,1.4285714285714286,3.4,4,not bug-prone
org.apache.hadoop.hbase.io.hfile.HFileWriterV2.writeInlineBlocks,6,19,1,17,3,12,1,13,4,12,4,8,4,3,1,0.0,0.0,0.0,0.0,0.0,0.0,11,0,1,0,0,0,0.9166666666666666,0.0,0.05555555555555555,0.0,5,7,4,11,0.3888888888888889,0.2222222222222222,1.75,2.2,4,bug-prone
org.apache.hadoop.hbase.io.hfile.HFileWriterV2.newBlock,4,10,0,4,1,2,6,2,1,3,1,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.3333333333333333,0.0,0.0,0,1,1,0,1,0.2,0.0,0,1.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.HFileWriterV2.close,22,80,16,46,5,39,18,35,13,40,7,33,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,1,0,0,0,0.3,0.0,0.0125,0,6,11,1,12,0.1375,0.0125,11.0,2.0,6,bug-prone
org.apache.hadoop.hbase.io.hfile.HFileWriterV2.addInlineBlockWriter,2,3,0,3,1,1,0,1,1,2,1,1,1,0,1,6.0,7.0,3.0,18.094737505048094,126.0,0.008377718728240054,2,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,2,2,0.0,0.6666666666666666,0.0,2.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.LruBlockCache.cacheBlock,12,30,0,20,4,15,10,12,4,15,4,11,4,2,2,9.0,13.0,3.75,41.20902501875006,438.75,0.019246724579048566,42,0,3,1,13,2,2.8,0.0,1.0,6.5,1,1,0,1,0.3333333333333333,0.0,0,1.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.LruBlockCache.updateSizeMetrics,5,21,0,13,4,9,8,8,4,9,4,5,3,1,2,30.0,60.0,26.125,294.41343573651113,47025.0,0.4342747858113048,8,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.0,1,4,4,8,0.3076923076923077,0.3076923076923077,1.0,8.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.LruBlockCache.getBlock,14,19,0,10,2,7,9,7,3,9,2,7,3,2,3,26.0,51.0,19.125,239.7224256251957,25359.75,0.2877235370514573,12,0,0,2,4,1,1.3333333333333333,0.0,0.0,1.3333333333333333,1,2,0,2,0.2,0.0,0,2.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.LruBlockCache.evictBlocksByHfileName,3,20,0,10,2,6,10,5,4,8,3,5,4,3,1,21.0,36.0,13.75,158.12342722003538,10395.0,0.15876754926168754,0,2,0,0,2,0,0.0,0.2,0.0,2.0,1,0,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.LruBlockCache.evictBlock,6,7,0,7,1,5,0,7,1,6,1,5,1,0,1,16.0,28.0,7.5,112.0,3360.0,0.07477761284272508,3,0,0,0,0,0,0.5,0.0,0.0,0.0,2,2,1,3,0.2857142857142857,0.14285714285714285,2.0,1.5,2,not bug-prone
org.apache.hadoop.hbase.io.hfile.LruBlockCache.evict,11,85,11,68,20,54,6,23,63,44,16,28,11,3,0,94.0,319.0,50.99999999999999,2090.9138436851663,1529285.9999999998,4.424571529156856,15,0,0,0,0,0,0.3409090909090909,0.0,0.0,0,3,20,0,20,0.24390243902439024,0.0,0,6.666666666666667,1,bug-prone
org.apache.hadoop.hbase.io.hfile.LruBlockCache.getFreeSize,1,7,0,3,1,1,4,3,1,2,1,1,1,0,0,6.0,7.0,2.0,18.094737505048094,84.0,0.0063933959655481185,2,0,0,0,0,0,1.0,0.0,0.0,0,1,1,1,2,0.3333333333333333,0.3333333333333333,1.0,2.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.LruBlockCache.size,4,7,0,3,1,1,4,2,1,2,1,1,1,0,0,6.0,6.0,2.5,15.509775004326936,90.0,0.006694329500821694,2,0,0,1,0,0,1.0,0.0,0.0,0,1,1,1,2,0.3333333333333333,0.3333333333333333,1.0,2.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.LruBlockCache.logStats,4,22,0,21,3,19,1,15,2,6,3,3,4,1,0,48.0,128.0,19.055555555555557,714.8752000923081,117077.33333333334,0.7977386365882772,16,0,2,0,0,0,2.6666666666666665,0.0,0.09090909090909091,0,9,11,5,16,0.5,0.22727272727272727,2.2,1.7777777777777777,2,bug-prone
org.apache.hadoop.hbase.io.hfile.LruBlockCache.heapSize,6,3,0,3,1,1,0,2,1,2,1,1,1,0,0,4.0,4.0,1.5,8.0,24.0,0.002773445097402539,4,0,0,0,0,0,2.0,0.0,0.0,0,3,3,1,4,1.0,0.3333333333333333,3.0,1.3333333333333333,1,bug-prone
org.apache.hadoop.hbase.io.hfile.LruBlockCache.calculateOverhead,8,7,0,6,1,4,1,2,1,2,1,1,1,0,3,14.0,18.0,3.5,68.53238859703687,882.0,0.030656633979215215,1,0,0,0,0,0,0.5,0.0,0.0,0.0,1,1,0,1,0.14285714285714285,0.0,0,1.0,1,bug-prone
org.apache.hadoop.hbase.io.hfile.LruBlockCache.getBlockCacheColumnFamilySummaries,3,31,3,26,12,18,2,18,4,18,9,9,4,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,0,0,0.2777777777777778,0.0,0.03225806451612903,0.0,1,3,4,7,0.0967741935483871,0.12903225806451613,0.75,7.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.LruBlockCache.shutdown,5,11,0,11,2,7,0,7,6,11,3,8,4,2,0,27.0,59.0,19.0,280.5383626276447,30267.0,0.32373649700444074,9,0,0,0,0,0,0.8181818181818182,0.0,0.0,0,1,9,0,9,0.8181818181818182,0.0,0,9.0,1,bug-prone
org.apache.hadoop.hbase.io.hfile.NoOpDataBlockEncoder.beforeWriteToDisk,2,4,0,4,2,1,0,2,1,2,1,1,1,0,3,17.0,22.0,8.125,89.92418250750748,3038.75,0.0699319105162386,0,0,0,0,1,0,0.0,0.0,0.0,0.3333333333333333,1,0,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.NoOpDataBlockEncoder.saveMetadata,0,2,0,2,1,0,0,0,1,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0.0,0.0,0.0,2.0,1,0,0,0,0.0,0.0,0,0.0,1,bug-prone
org.apache.hadoop.hbase.io.hfile.SimpleBlockCache.size,2,7,0,4,1,2,3,3,1,3,1,2,1,0,0,6.0,8.0,2.0,20.67970000576925,96.0,0.00698864371789039,0,0,0,1,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.SimpleBlockCache.getBlock,2,7,0,7,2,5,1,4,2,6,2,4,2,1,3,18.0,32.0,8.642857142857142,133.437600046154,4978.285714285714,0.09718486237448581,1,0,0,2,4,0,0.16666666666666666,0.0,0.0,1.3333333333333333,1,0,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.SimpleBlockCache.cacheBlock,4,4,0,4,2,1,0,2,1,2,1,1,1,0,3,14.0,22.0,7.2,83.76180828526728,2217.6,0.05668492206910276,4,0,0,0,10,0,2.0,0.0,0.0,3.3333333333333335,1,1,0,1,0.25,0.0,0,1.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.SimpleBlockCache.evictBlocksByHfileName,0,3,0,3,1,1,0,2,1,2,1,1,1,0,1,7.0,7.0,3.0,19.651484454403228,147.0,0.009284466818424913,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.slab.SingleSizeCache.cacheBlock,2,3,0,3,1,1,0,1,1,2,1,1,1,0,3,11.0,15.0,5.25,51.89147427955947,866.25,0.030290579149190245,16,0,1,0,3,1,8.0,0.0,0.3333333333333333,1.0,1,1,0,1,0.3333333333333333,0.0,0,1.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.slab.SingleSizeCache.getBlock,11,25,1,22,2,16,2,10,5,16,2,14,5,2,3,42.0,95.0,36.25,512.2701551639823,144637.5,0.918472201221936,13,0,1,0,2,0,0.8125,0.0,0.04,0.6666666666666666,1,2,0,2,0.08,0.0,0,2.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.slab.SingleSizeCache.doEviction,9,30,2,17,3,12,11,6,3,13,3,10,3,1,2,34.0,70.0,22.0,356.1223988875238,52360.0,0.46652884819161244,2,1,0,0,1,0,0.15384615384615385,0.03333333333333333,0.0,0.5,1,0,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.slab.SingleSizeCache.logStats,6,34,4,30,2,28,0,16,1,4,2,2,3,0,0,47.0,119.0,19.8,660.9960733496389,110741.40000000001,0.768691511030023,4,0,0,0,0,0,1.0,0.0,0.0,0,3,4,0,4,0.11764705882352941,0.0,0,1.3333333333333333,2,bug-prone
org.apache.hadoop.hbase.io.hfile.slab.SingleSizeCache.heapSize,4,3,0,3,1,1,0,3,1,2,1,1,1,0,0,9.0,10.0,3.5,31.699250014423125,315.0,0.01543188984079292,1,0,0,0,0,0,0.5,0.0,0.0,0,1,1,0,1,0.3333333333333333,0.0,0,1.0,1,bug-prone
org.apache.hadoop.hbase.io.hfile.slab.SingleSizeCache.size,2,3,0,3,1,1,0,1,1,2,1,1,1,0,0,8.0,11.0,7.0,33.0,616.0,0.02413232803113718,1,0,0,0,0,0,0.5,0.0,0.0,0,1,1,0,1,0.3333333333333333,0.0,0,1.0,1,bug-prone
org.apache.hadoop.hbase.io.hfile.slab.SingleSizeCache.getFreeSize,2,3,0,3,1,1,0,2,1,2,1,1,1,0,0,8.0,11.0,3.0,33.0,264.0,0.013717701970802364,1,0,0,0,0,0,0.5,0.0,0.0,0,1,1,0,1,0.3333333333333333,0.0,0,1.0,1,bug-prone
org.apache.hadoop.hbase.io.hfile.slab.SingleSizeCache.getOccupiedSize,4,3,0,3,1,1,0,2,1,2,1,1,1,0,0,7.0,9.0,2.5,25.26619429851844,157.5,0.009721481425036923,1,0,0,0,0,0,0.5,0.0,0.0,0,1,1,0,1,0.3333333333333333,0.0,0,1.0,1,bug-prone
org.apache.hadoop.hbase.io.hfile.slab.SingleSizeCache.evictBlocksByHfileName,2,9,0,9,2,5,0,5,3,7,3,4,3,2,1,21.0,33.0,12.5,144.94647495169912,8662.5,0.1405964139425455,0,2,0,0,2,0,0.0,0.2222222222222222,0.0,2.0,1,0,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.slab.Slab.alloc,5,8,2,6,3,4,0,5,1,5,3,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,11,0,1,0,0,0,2.2,0.0,0.125,0.0,3,6,5,11,0.75,0.625,1.2,3.6666666666666665,1,bug-prone
org.apache.hadoop.hbase.io.hfile.slab.SlabCache.addSlabByConf,10,63,5,37,11,30,21,16,16,21,10,11,5,1,1,76.0,206.0,40.0,1287.0730677693787,626240.0,2.439903301067255,1,0,0,0,0,0,0.047619047619047616,0.0,0.0,0.0,1,1,0,1,0.02040816326530612,0.0,0,1.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.slab.SlabCache.addSlab,5,5,0,5,1,3,0,3,1,3,1,2,1,0,2,17.0,32.0,7.3125,130.79881092001088,3978.0,0.08368647295060297,1,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.0,1,1,0,1,0.2,0.0,0,1.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.slab.SlabCache.cacheBlock,2,7,0,3,1,1,4,1,1,2,1,1,1,0,3,10.0,14.0,4.5,46.50699332842308,630.0,0.024496598167132053,27,0,10,0,4,0,13.5,0.0,3.3333333333333335,1.3333333333333333,1,1,0,1,0.3333333333333333,0.0,0,1.0,1,not bug-prone
org.apache.hadoop.hbase.io.hfile.slab.SlabCache.getBlock,6,24,2,14,3,10,8,5,5,12,3,9,5,2,3,28.0,71.0,26.38888888888889,341.32219946608984,52461.11111111111,0.46712925666305827,4,2,0,0,2,0,0.3333333333333333,0.125,0.0,0.6666666666666666,1,5,0,5,0.3125,0.0,0,5.0,1,not bug-prone
